Order Item ID,Order ID,Product ID,Sales,Quantity,Discount,Profit,Profit Margin,Cost of Goods Sold,Cost of Sales,Other Expenses
CA-2021-158876_1600,CA-2021-158876,OFF-AR-10003373,99.13600000000001,4,0.2,8.674399999999995,0.08749999999999994,73.52586666666667,18.381466666666668,18.381466666666668
CA-2021-158876_1601,CA-2021-158876,FUR-FU-10001967,15.991999999999999,2,0.6,-13.992999999999999,-0.875,26.3868,6.5967,6.5967
CA-2020-164672_1602,CA-2020-164672,FUR-FU-10001488,211.96,2,0.0,42.391999999999996,0.19999999999999998,113.04533333333333,28.261333333333333,28.261333333333333
US-2020-132857_1603,US-2020-132857,OFF-AR-10003251,6.671999999999999,3,0.2,1.6679999999999997,0.25,4.225599999999999,1.0563999999999998,1.0563999999999998
CA-2021-116645_1604,CA-2021-116645,OFF-AR-10001044,155.94,6,0.0,45.22259999999999,0.29,73.8116,18.4529,18.4529
US-2020-115819_1605,US-2020-115819,TEC-PH-10004700,39.96000000000001,5,0.2,12.986999999999995,0.3249999999999998,23.31000000000001,5.827500000000002,5.827500000000002
US-2020-115819_1606,US-2020-115819,OFF-AR-10000823,5.46,3,0.0,1.5288000000000002,0.28,2.6208,0.6552,0.6552
US-2020-115819_1607,US-2020-115819,OFF-AR-10004456,73.2,5,0.0,21.227999999999998,0.29,34.648,8.662,8.662
US-2020-115819_1608,US-2020-115819,OFF-BI-10000050,5.84,1,0.2,1.9709999999999996,0.33749999999999997,3.358,0.8395,0.8395
US-2020-115819_1609,US-2020-115819,OFF-PA-10002377,22.72,4,0.0,10.223999999999998,0.44999999999999996,8.330666666666668,2.082666666666667,2.082666666666667
US-2020-115819_1610,US-2020-115819,OFF-BI-10000591,9.336,3,0.2,3.2675999999999994,0.3499999999999999,5.290400000000001,1.3226000000000002,1.3226000000000002
CA-2018-156349_1611,CA-2018-156349,FUR-BO-10000362,290.666,2,0.15,27.356800000000007,0.09411764705882356,204.6060666666667,51.15151666666667,51.15151666666667
CA-2018-156349_1612,CA-2018-156349,TEC-PH-10000441,201.584,2,0.2,20.158400000000015,0.10000000000000007,147.82826666666665,36.95706666666666,36.95706666666666
CA-2018-156349_1613,CA-2018-156349,TEC-PH-10002726,83.98400000000001,2,0.2,31.494,0.37499999999999994,46.19120000000001,11.547800000000002,11.547800000000002
CA-2021-138380_1614,CA-2021-138380,OFF-ST-10003306,1000.0200000000001,7,0.0,290.0057999999999,0.28999999999999987,473.3428000000001,118.33570000000003,118.33570000000003
US-2020-113509_1615,US-2020-113509,TEC-AC-10004855,83.97600000000001,3,0.2,-13.6461,-0.16249999999999998,76.27820000000001,19.069550000000003,19.069550000000003
CA-2019-130022_1616,CA-2019-130022,OFF-LA-10002787,3.75,1,0.0,1.7999999999999998,0.4799999999999999,1.3,0.325,0.325
CA-2019-130022_1617,CA-2019-130022,OFF-LA-10002043,41.4,4,0.0,19.872,0.48000000000000004,14.352,3.588,3.588
CA-2019-130022_1618,CA-2019-130022,OFF-AR-10001915,29.79,3,0.0,12.511800000000001,0.42000000000000004,11.518799999999999,2.8796999999999997,2.8796999999999997
US-2020-118780_1619,US-2020-118780,OFF-ST-10000352,59.48,2,0.0,8.922000000000004,0.15000000000000008,33.70533333333332,8.42633333333333,8.42633333333333
US-2020-118780_1620,US-2020-118780,OFF-PA-10000575,6.69,1,0.0,3.0774,0.45999999999999996,2.4084000000000003,0.6021000000000001,0.6021000000000001
CA-2021-108560_1621,CA-2021-108560,FUR-FU-10002937,198.46,2,0.0,99.23,0.5,66.15333333333334,16.538333333333334,16.538333333333334
CA-2021-108560_1622,CA-2021-108560,OFF-LA-10003930,786.48,8,0.0,385.3752,0.49,267.4032,66.8508,66.8508
CA-2021-108560_1623,CA-2021-108560,OFF-BI-10001107,23.168000000000003,2,0.2,7.8191999999999995,0.3374999999999999,13.321600000000004,3.330400000000001,3.330400000000001
CA-2021-108560_1624,CA-2021-108560,TEC-AC-10003063,50.0,2,0.0,10.5,0.21,26.333333333333336,6.583333333333334,6.583333333333334
CA-2019-157084_1625,CA-2019-157084,TEC-PH-10002922,675.96,5,0.2,84.49499999999995,0.12499999999999992,484.4380000000001,121.10950000000003,121.10950000000003
CA-2019-157084_1626,CA-2019-157084,TEC-AC-10002049,1265.85,3,0.0,556.974,0.44000000000000006,472.5839999999999,118.14599999999997,118.14599999999997
CA-2019-164539_1627,CA-2019-164539,OFF-AP-10002457,523.25,5,0.0,141.27749999999997,0.26999999999999996,254.6483333333333,63.66208333333333,63.66208333333333
CA-2019-143119_1628,CA-2019-143119,FUR-CH-10001270,517.5,6,0.0,155.24999999999994,0.2999999999999999,241.50000000000006,60.375000000000014,60.375000000000014
CA-2021-101049_1629,CA-2021-101049,FUR-FU-10004415,17.92,5,0.2,2.4639999999999986,0.1374999999999999,12.693333333333335,3.173333333333334,3.173333333333334
CA-2021-101049_1630,CA-2021-101049,OFF-BI-10001510,41.25600000000001,6,0.7,-34.38000000000001,-0.8333333333333334,69.67680000000001,17.419200000000004,17.419200000000004
CA-2020-106530_1631,CA-2020-106530,OFF-ST-10002011,1006.056,3,0.2,88.02990000000005,0.08750000000000005,746.1582000000001,186.53955000000002,186.53955000000002
CA-2020-106530_1632,CA-2020-106530,OFF-PA-10002986,10.688,2,0.2,3.7407999999999997,0.35,6.056533333333335,1.5141333333333338,1.5141333333333338
CA-2020-106530_1633,CA-2020-106530,OFF-PA-10004451,10.368000000000002,2,0.2,3.6288,0.3499999999999999,5.875200000000002,1.4688000000000005,1.4688000000000005
CA-2020-106530_1634,CA-2020-106530,OFF-ST-10000649,25.12,2,0.2,1.5700000000000012,0.06250000000000004,19.049333333333333,4.762333333333333,4.762333333333333
CA-2020-106530_1635,CA-2020-106530,TEC-AC-10001465,58.112,2,0.2,7.263999999999994,0.12499999999999989,41.646933333333344,10.411733333333336,10.411733333333336
CA-2018-168984_1636,CA-2018-168984,OFF-PA-10001166,15.552000000000003,3,0.2,5.4432,0.3499999999999999,8.812800000000003,2.2032000000000007,2.2032000000000007
CA-2018-168984_1637,CA-2018-168984,OFF-ST-10001097,669.08,5,0.2,-167.27,-0.25,646.7773333333333,161.69433333333333,161.69433333333333
CA-2018-168984_1638,CA-2018-168984,TEC-PH-10000038,438.336,4,0.2,-87.66720000000004,-0.20000000000000007,409.1136000000001,102.27840000000002,102.27840000000002
CA-2020-157266_1639,CA-2020-157266,OFF-PA-10002689,19.44,3,0.0,9.3312,0.48000000000000004,6.7392,1.6848,1.6848
CA-2020-157266_1640,CA-2020-157266,OFF-BI-10004728,9.64,2,0.0,4.4344,0.45999999999999996,3.4704000000000006,0.8676000000000001,0.8676000000000001
CA-2020-157266_1641,CA-2020-157266,OFF-PA-10004675,12.7,2,0.0,5.842,0.46,4.572,1.143,1.143
CA-2020-157266_1642,CA-2020-157266,FUR-FU-10000629,41.37,3,0.0,17.3754,0.42,15.996400000000001,3.9991000000000003,3.9991000000000003
US-2018-134712_1643,US-2018-134712,OFF-FA-10003112,12.624,2,0.2,3.944999999999999,0.3124999999999999,7.469200000000002,1.8673000000000004,1.8673000000000004
CA-2019-111829_1644,CA-2019-111829,OFF-ST-10000142,1247.6399999999999,3,0.0,349.33919999999995,0.27999999999999997,598.8671999999999,149.71679999999998,149.71679999999998
CA-2019-111829_1645,CA-2019-111829,TEC-CO-10001766,3149.9300000000003,7,0.0,1480.4670999999998,0.4699999999999999,1112.9752666666668,278.2438166666667,278.2438166666667
CA-2019-111829_1646,CA-2019-111829,OFF-PA-10004359,209.7,2,0.0,100.65599999999999,0.48,72.696,18.174,18.174
CA-2019-105221_1647,CA-2019-105221,TEC-AC-10002323,35.36000000000001,2,0.2,-3.0939999999999994,-0.08749999999999997,30.350666666666676,7.587666666666669,7.587666666666669
CA-2019-105221_1648,CA-2019-105221,OFF-FA-10001135,3.168,2,0.2,-0.7127999999999999,-0.22499999999999995,3.0096,0.7524,0.7524
CA-2019-120341_1649,CA-2019-120341,OFF-BI-10004224,121.10400000000003,6,0.7,-100.91999999999999,-0.833333333333333,204.53120000000004,51.13280000000001,51.13280000000001
CA-2019-120341_1650,CA-2019-120341,TEC-PH-10003357,45.894,1,0.4,-9.178799999999999,-0.19999999999999998,48.953599999999994,12.238399999999999,12.238399999999999
CA-2018-135699_1651,CA-2018-135699,OFF-PA-10004475,109.92,2,0.0,53.8608,0.49,37.372800000000005,9.343200000000001,9.343200000000001
CA-2018-135699_1652,CA-2018-135699,OFF-PA-10003001,13.36,2,0.0,6.4128,0.48,4.631466666666666,1.1578666666666666,1.1578666666666666
US-2021-132444_1653,US-2021-132444,OFF-ST-10003442,169.68,6,0.0,45.8136,0.27,82.5776,20.6444,20.6444
US-2021-132444_1654,US-2021-132444,TEC-AC-10003832,132.52,4,0.0,54.333200000000005,0.41000000000000003,52.12453333333333,13.031133333333333,13.031133333333333
US-2021-132444_1655,US-2021-132444,OFF-FA-10000611,2.96,2,0.0,1.4207999999999998,0.4799999999999999,1.0261333333333333,0.25653333333333334,0.25653333333333334
US-2021-132444_1656,US-2021-132444,OFF-BI-10001116,8.448,2,0.2,2.9568000000000003,0.35000000000000003,4.7872,1.1968,1.1968
US-2021-132444_1657,US-2021-132444,OFF-ST-10000563,95.94,3,0.0,9.594000000000001,0.10000000000000002,57.564,14.391,14.391
CA-2018-127159_1658,CA-2018-127159,FUR-FU-10000010,34.79,7,0.0,10.784899999999999,0.30999999999999994,16.0034,4.00085,4.00085
CA-2021-161809_1659,CA-2021-161809,TEC-PH-10004922,160.776,3,0.2,10.048500000000004,0.06250000000000003,121.9218,30.48045,30.48045
CA-2021-127285_1660,CA-2021-127285,OFF-BI-10004330,88.752,3,0.2,27.734999999999996,0.31249999999999994,52.5116,13.1279,13.1279
CA-2021-127285_1661,CA-2021-127285,OFF-BI-10002072,13.904,2,0.2,5.2139999999999995,0.37499999999999994,7.647200000000001,1.9118000000000002,1.9118000000000002
CA-2021-144526_1662,CA-2021-144526,TEC-PH-10002549,677.5799999999999,5,0.4,-158.10199999999998,-0.2333333333333333,737.8093333333331,184.45233333333329,184.45233333333329
CA-2021-144526_1663,CA-2021-144526,OFF-BI-10002353,13.896,3,0.7,-9.264,-0.6666666666666666,21.9248,5.4812,5.4812
CA-2020-128531_1664,CA-2020-128531,OFF-ST-10001325,41.92,5,0.2,3.6679999999999993,0.08749999999999998,31.09066666666667,7.772666666666668,7.772666666666668
CA-2020-128531_1665,CA-2020-128531,TEC-AC-10002049,297.576,3,0.2,-7.439400000000035,-0.025000000000000116,243.02040000000005,60.75510000000001,60.75510000000001
CA-2020-128531_1666,CA-2020-128531,OFF-FA-10002676,4.344,3,0.2,0.8687999999999998,0.19999999999999993,2.896,0.724,0.724
CA-2020-128531_1667,CA-2020-128531,TEC-AC-10003023,94.992,2,0.2,-2.374800000000004,-0.02500000000000004,77.5768,19.3942,19.3942
CA-2020-128531_1668,CA-2020-128531,OFF-PA-10000167,74.352,3,0.2,23.234999999999992,0.3124999999999999,43.99160000000001,10.997900000000003,10.997900000000003
CA-2020-128531_1669,CA-2020-128531,OFF-AR-10003405,14.04,3,0.2,1.5794999999999986,0.1124999999999999,10.179,2.54475,2.54475
US-2019-157154_1670,US-2019-157154,FUR-TA-10001889,1018.1039999999999,4,0.4,-373.3048,-0.3666666666666667,1199.1002666666666,299.77506666666665,299.77506666666665
CA-2021-159457_1671,CA-2021-159457,TEC-PH-10002185,16.68,3,0.2,5.2125,0.3125,9.869,2.46725,2.46725
CA-2020-107615_1672,CA-2020-107615,TEC-AC-10001013,58.58,2,0.0,19.331399999999995,0.3299999999999999,26.16573333333334,6.541433333333335,6.541433333333335
CA-2021-111647_1673,CA-2021-111647,TEC-PH-10002726,167.96800000000002,4,0.2,62.988,0.37499999999999994,92.38240000000002,23.095600000000005,23.095600000000005
CA-2019-150560_1674,CA-2019-150560,OFF-LA-10003930,196.62,2,0.0,96.3438,0.49,66.8508,16.7127,16.7127
CA-2019-143077_1675,CA-2019-143077,FUR-FU-10003535,21.936000000000003,2,0.6,-10.419600000000003,-0.47500000000000003,30.34480000000001,7.5862000000000025,7.5862000000000025
CA-2019-143077_1676,CA-2019-143077,OFF-BI-10000088,6.587999999999999,3,0.8,-10.211400000000005,-1.550000000000001,14.713200000000002,3.6783000000000006,3.6783000000000006
CA-2020-122728_1677,CA-2020-122728,OFF-ST-10000604,104.28,3,0.0,26.069999999999993,0.24999999999999994,52.14,13.035,13.035
CA-2020-122728_1678,CA-2020-122728,OFF-PA-10004040,17.94,3,0.0,8.790600000000001,0.49000000000000005,6.099600000000001,1.5249000000000001,1.5249000000000001
CA-2018-122882_1679,CA-2018-122882,OFF-ST-10002344,64.784,1,0.2,-14.576399999999996,-0.22499999999999992,61.544799999999995,15.386199999999999,15.386199999999999
CA-2018-122882_1680,CA-2018-122882,TEC-PH-10003589,32.382,3,0.4,4.317599999999999,0.1333333333333333,27.3448,6.8362,6.8362
CA-2018-122882_1681,CA-2018-122882,FUR-FU-10000758,42.368,2,0.2,8.473599999999996,0.1999999999999999,28.245333333333335,7.061333333333334,7.061333333333334
CA-2018-122882_1682,CA-2018-122882,TEC-MA-10004679,399.54,4,0.7,-559.3559999999999,-1.3999999999999997,825.7159999999999,206.42899999999997,206.42899999999997
US-2020-101497_1683,US-2020-101497,OFF-PA-10000176,18.97,1,0.0,9.105599999999999,0.48,6.576266666666666,1.6440666666666666,1.6440666666666666
CA-2020-147585_1684,CA-2020-147585,FUR-FU-10002597,14.82,3,0.0,6.224400000000001,0.42000000000000004,5.7304,1.4326,1.4326
CA-2021-149489_1685,CA-2021-149489,OFF-AP-10002495,99.28,2,0.2,12.40999999999999,0.12499999999999989,71.15066666666668,17.78766666666667,17.78766666666667
CA-2021-149489_1686,CA-2021-149489,OFF-BI-10002813,1.1880000000000002,2,0.7,-0.9899999999999998,-0.833333333333333,2.0064,0.5016,0.5016
CA-2021-149489_1687,CA-2021-149489,OFF-BI-10002414,7.518000000000001,2,0.7,-5.7638,-0.7666666666666666,12.362933333333336,3.090733333333334,3.090733333333334
CA-2021-143798_1688,CA-2021-143798,OFF-PA-10000788,10.368000000000002,2,0.2,3.6288,0.3499999999999999,5.875200000000002,1.4688000000000005,1.4688000000000005
CA-2021-143798_1689,CA-2021-143798,FUR-FU-10004306,310.88000000000005,2,0.2,23.31599999999999,0.07499999999999996,233.16000000000003,58.290000000000006,58.290000000000006
CA-2018-142839_1690,CA-2018-142839,FUR-TA-10001539,853.0919999999999,6,0.4,-227.49120000000016,-0.2666666666666669,947.8800000000001,236.97000000000003,236.97000000000003
CA-2021-129833_1691,CA-2021-129833,OFF-PA-10000575,33.45,5,0.0,15.387,0.45999999999999996,12.042000000000002,3.0105000000000004,3.0105000000000004
CA-2021-129833_1692,CA-2021-129833,OFF-BI-10004182,10.4,5,0.0,5.096,0.49,3.5360000000000005,0.8840000000000001,0.8840000000000001
US-2020-154361_1693,US-2020-154361,FUR-FU-10004020,21.880000000000003,5,0.2,6.2905,0.2875,13.310333333333336,3.327583333333334,3.327583333333334
US-2020-158708_1694,US-2020-158708,TEC-AC-10003133,13.616,2,0.2,3.574200000000001,0.26250000000000007,8.51,2.1275,2.1275
CA-2019-156335_1695,CA-2019-156335,TEC-AC-10002006,63.96,4,0.0,19.827599999999997,0.30999999999999994,29.4216,7.3554,7.3554
CA-2019-156335_1696,CA-2019-156335,OFF-BI-10003314,14.46,3,0.0,7.0854,0.49,4.9164,1.2291,1.2291
CA-2019-156335_1697,CA-2019-156335,TEC-PH-10002726,104.98,2,0.0,52.49,0.5,34.99333333333333,8.748333333333333,8.748333333333333
CA-2019-148376_1698,CA-2019-148376,OFF-AP-10000240,106.96,2,0.0,31.018399999999986,0.28999999999999987,50.62773333333334,12.656933333333335,12.656933333333335
CA-2019-148376_1699,CA-2019-148376,OFF-LA-10002381,21.560000000000002,7,0.0,10.348799999999999,0.47999999999999987,7.474133333333335,1.8685333333333338,1.8685333333333338
CA-2018-135657_1700,CA-2018-135657,FUR-TA-10004086,515.88,6,0.0,113.49359999999999,0.21999999999999997,268.2576,67.0644,67.0644
CA-2019-114069_1701,CA-2019-114069,OFF-BI-10000320,11.808,2,0.2,4.2804,0.36250000000000004,6.592799999999999,1.6481999999999997,1.6481999999999997
CA-2019-114069_1702,CA-2019-114069,FUR-CH-10000595,1931.04,9,0.1,321.8399999999999,0.16666666666666663,1201.536,300.384,300.384
CA-2019-114069_1703,CA-2019-114069,OFF-PA-10000349,9.96,2,0.0,4.6812000000000005,0.47000000000000003,3.5192,0.8798,0.8798
CA-2018-139857_1704,CA-2018-139857,OFF-FA-10001843,12.350000000000001,5,0.0,5.8045,0.4699999999999999,4.363666666666667,1.0909166666666668,1.0909166666666668
CA-2020-106306_1705,CA-2020-106306,OFF-BI-10003676,9.702000000000002,3,0.7,-7.114799999999999,-0.7333333333333331,15.738800000000001,3.9347000000000003,3.9347000000000003
CA-2019-100545_1706,CA-2019-100545,OFF-BI-10003638,11.610000000000003,2,0.7,-9.288,-0.7999999999999998,19.350000000000005,4.837500000000001,4.837500000000001
CA-2021-123491_1707,CA-2021-123491,OFF-LA-10003077,43.86,6,0.0,20.614199999999997,0.4699999999999999,15.4972,3.8743,3.8743
CA-2021-123491_1708,CA-2021-123491,TEC-PH-10003505,148.48,2,0.2,16.703999999999986,0.11249999999999992,107.64800000000001,26.912000000000003,26.912000000000003
CA-2021-123491_1709,CA-2021-123491,OFF-PA-10003424,7.42,2,0.0,3.71,0.5,2.473333333333333,0.6183333333333333,0.6183333333333333
CA-2021-123491_1710,CA-2021-123491,FUR-CH-10003061,71.992,1,0.2,-0.899900000000013,-0.01250000000000018,58.19353333333335,14.548383333333337,14.548383333333337
CA-2021-123491_1711,CA-2021-123491,OFF-AR-10003514,19.9,5,0.0,6.566999999999998,0.32999999999999996,8.888666666666667,2.222166666666667,2.222166666666667
CA-2021-123491_1712,CA-2021-123491,OFF-AP-10002684,1702.12,14,0.0,510.63599999999985,0.29999999999999993,794.3226666666667,198.58066666666667,198.58066666666667
CA-2019-145401_1713,CA-2019-145401,OFF-PA-10004405,14.303999999999998,6,0.2,5.0064,0.35000000000000003,8.105599999999999,2.0263999999999998,2.0263999999999998
US-2021-124968_1714,US-2021-124968,FUR-TA-10004289,765.625,7,0.5,-566.5625,-0.74,1143.3333333333335,285.83333333333337,285.83333333333337
CA-2021-104003_1715,CA-2021-104003,FUR-BO-10003965,307.666,2,0.15,-14.47839999999998,-0.047058823529411695,245.52953333333332,61.38238333333333,61.38238333333333
CA-2020-154788_1716,CA-2020-154788,OFF-BI-10003314,7.712000000000001,2,0.2,2.7956000000000003,0.3625,4.305866666666667,1.0764666666666667,1.0764666666666667
CA-2020-169943_1717,CA-2020-169943,OFF-AP-10001563,242.89999999999998,5,0.0,70.44099999999997,0.2899999999999999,114.97266666666667,28.743166666666667,28.743166666666667
CA-2020-169943_1718,CA-2020-169943,OFF-ST-10004123,454.90000000000003,5,0.0,0.0,0.0,303.26666666666665,75.81666666666666,75.81666666666666
CA-2020-169943_1719,CA-2020-169943,FUR-FU-10002088,35.92,4,0.0,15.086400000000001,0.42,13.889066666666668,3.472266666666667,3.472266666666667
CA-2020-169943_1720,CA-2020-169943,FUR-FU-10000010,39.76,8,0.0,12.325599999999998,0.30999999999999994,18.2896,4.5724,4.5724
CA-2020-169943_1721,CA-2020-169943,OFF-BI-10002824,47.744,4,0.2,14.919999999999995,0.3124999999999999,28.248533333333338,7.0621333333333345,7.0621333333333345
US-2019-123218_1722,US-2019-123218,TEC-PH-10001061,159.984,2,0.2,11.998799999999996,0.07499999999999997,119.988,29.997,29.997
US-2019-123218_1723,US-2019-123218,TEC-AC-10000736,255.968,4,0.2,51.193599999999996,0.19999999999999998,170.64533333333333,42.66133333333333,42.66133333333333
US-2019-123218_1724,US-2019-123218,FUR-BO-10003966,359.05799999999994,3,0.3,-71.81160000000003,-0.20000000000000012,359.05799999999994,89.76449999999998,89.76449999999998
CA-2019-127453_1725,CA-2019-127453,OFF-AP-10000828,434.352,3,0.2,43.43519999999998,0.09999999999999996,318.5248,79.6312,79.6312
CA-2019-127453_1726,CA-2019-127453,OFF-AP-10002906,3.5520000000000005,2,0.2,0.44399999999999973,0.1249999999999999,2.5456000000000008,0.6364000000000002,0.6364000000000002
CA-2019-127453_1727,CA-2019-127453,OFF-AP-10003860,88.83200000000001,4,0.2,7.7728,0.0875,65.88373333333334,16.470933333333335,16.470933333333335
US-2021-164056_1728,US-2021-164056,FUR-TA-10001307,1048.35,5,0.4,-69.88999999999999,-0.06666666666666667,1025.0533333333333,256.2633333333333,256.2633333333333
CA-2020-106894_1729,CA-2020-106894,TEC-AC-10003063,100.0,4,0.0,21.0,0.21,52.66666666666667,13.166666666666668,13.166666666666668
CA-2020-106894_1730,CA-2020-106894,OFF-LA-10001045,7.83,3,0.0,3.6018,0.45999999999999996,2.8188000000000004,0.7047000000000001,0.7047000000000001
CA-2018-125136_1731,CA-2018-125136,OFF-PA-10001457,96.256,8,0.2,31.283199999999987,0.32499999999999984,56.149333333333345,14.037333333333336,14.037333333333336
CA-2018-125136_1732,CA-2018-125136,OFF-PA-10001804,10.688,2,0.2,3.7407999999999997,0.35,6.056533333333335,1.5141333333333338,1.5141333333333338
US-2020-131149_1733,US-2020-131149,OFF-ST-10000689,338.04,3,0.2,-33.804,-0.1,292.968,73.242,73.242
US-2020-131149_1734,US-2020-131149,OFF-AR-10002135,154.24,4,0.2,17.351999999999975,0.11249999999999984,111.82400000000003,27.956000000000007,27.956000000000007
CA-2021-101483_1735,CA-2021-101483,OFF-AP-10002082,34.848000000000006,2,0.2,6.533999999999997,0.1874999999999999,23.522400000000008,5.880600000000002,5.880600000000002
CA-2021-101483_1736,CA-2021-101483,TEC-PH-10003442,22.0,5,0.2,1.375,0.0625,16.683333333333334,4.170833333333333,4.170833333333333
CA-2021-101483_1737,CA-2021-101483,OFF-AR-10002833,4.368,3,0.2,0.3822000000000001,0.08750000000000001,3.2396000000000003,0.8099000000000001,0.8099000000000001
CA-2019-130204_1738,CA-2019-130204,OFF-ST-10001325,31.44,3,0.0,8.488800000000001,0.27,15.300799999999999,3.8251999999999997,3.8251999999999997
CA-2019-130204_1739,CA-2019-130204,TEC-AC-10003038,17.9,2,0.0,3.400999999999998,0.1899999999999999,9.666,2.4165,2.4165
CA-2019-130204_1740,CA-2019-130204,TEC-AC-10003590,129.45,5,0.0,46.602,0.36,55.232,13.808,13.808
CA-2018-110527_1741,CA-2018-110527,OFF-LA-10000262,20.88,8,0.0,9.6048,0.45999999999999996,7.516800000000001,1.8792000000000002,1.8792000000000002
CA-2021-152807_1742,CA-2021-152807,OFF-PA-10004355,20.736000000000004,4,0.2,7.2576,0.3499999999999999,11.750400000000004,2.937600000000001,2.937600000000001
CA-2021-152807_1743,CA-2021-152807,FUR-FU-10004415,7.168000000000001,2,0.2,0.9855999999999994,0.1374999999999999,5.077333333333335,1.2693333333333336,1.2693333333333336
CA-2021-152807_1744,CA-2021-152807,OFF-ST-10002486,11.168000000000001,2,0.2,-2.512800000000001,-0.22500000000000006,10.609600000000002,2.6524000000000005,2.6524000000000005
CA-2021-152807_1745,CA-2021-152807,TEC-AC-10001142,442.40000000000003,7,0.2,-55.30000000000007,-0.12500000000000014,390.78666666666675,97.69666666666669,97.69666666666669
CA-2018-133270_1746,CA-2018-133270,OFF-AR-10002656,13.36,2,0.0,4.943199999999999,0.36999999999999994,5.611200000000001,1.4028000000000003,1.4028000000000003
CA-2020-155670_1747,CA-2020-155670,OFF-BI-10000138,11.232000000000001,8,0.7,-8.236799999999999,-0.7333333333333332,18.2208,4.5552,4.5552
CA-2020-155670_1748,CA-2020-155670,OFF-PA-10004947,10.272000000000002,3,0.2,3.209999999999998,0.3124999999999998,6.077600000000002,1.5194000000000005,1.5194000000000005
US-2018-157406_1749,US-2018-157406,OFF-PA-10003543,10.368000000000002,2,0.2,3.6288,0.3499999999999999,5.875200000000002,1.4688000000000005,1.4688000000000005
US-2018-157406_1750,US-2018-157406,OFF-AR-10002221,6.24,3,0.2,0.5460000000000007,0.0875000000000001,4.627999999999999,1.1569999999999998,1.1569999999999998
CA-2019-139094_1751,CA-2019-139094,FUR-TA-10004607,206.96200000000002,2,0.3,-32.52260000000001,-0.1571428571428572,201.04880000000003,50.26220000000001,50.26220000000001
CA-2021-168837_1752,CA-2021-168837,FUR-FU-10001918,9.46,2,0.0,3.689400000000001,0.39000000000000007,3.847066666666666,0.9617666666666665,0.9617666666666665
CA-2021-116715_1753,CA-2021-116715,OFF-ST-10004340,559.62,9,0.0,151.09740000000002,0.27,272.34839999999997,68.08709999999999,68.08709999999999
CA-2021-116715_1754,CA-2021-116715,OFF-PA-10004475,109.92,2,0.0,53.8608,0.49,37.372800000000005,9.343200000000001,9.343200000000001
CA-2021-116715_1755,CA-2021-116715,OFF-PA-10003893,8.56,2,0.0,3.8519999999999994,0.4499999999999999,3.138666666666667,0.7846666666666667,0.7846666666666667
CA-2019-135622_1756,CA-2019-135622,OFF-PA-10000100,360.712,11,0.2,130.7581,0.36250000000000004,201.39753333333329,50.34938333333332,50.34938333333332
CA-2019-135622_1757,CA-2019-135622,TEC-PH-10001817,1718.4,6,0.2,150.36000000000013,0.08750000000000006,1274.48,318.62,318.62
US-2019-107349_1758,US-2019-107349,OFF-BI-10001765,41.56799999999999,6,0.8,-66.50880000000004,-1.6000000000000012,94.22080000000001,23.555200000000003,23.555200000000003
CA-2018-139017_1759,CA-2018-139017,TEC-AC-10001013,46.864000000000004,2,0.2,7.615399999999994,0.16249999999999987,32.41426666666668,8.10356666666667,8.10356666666667
CA-2018-141817_1760,CA-2018-141817,OFF-AR-10003478,19.536,3,0.2,4.884,0.25,12.3728,3.0932,3.0932
CA-2019-130785_1761,CA-2019-130785,FUR-BO-10000330,411.332,4,0.15,-4.839199999999977,-0.011764705882352886,318.5806666666666,79.64516666666665,79.64516666666665
CA-2019-130785_1762,CA-2019-130785,OFF-BI-10001900,28.752000000000002,6,0.2,9.7038,0.33749999999999997,16.532400000000003,4.133100000000001,4.133100000000001
CA-2019-130785_1763,CA-2019-130785,FUR-BO-10003159,293.199,3,0.15,-20.696400000000025,-0.07058823529411773,238.58350000000004,59.64587500000001,59.64587500000001
CA-2020-110254_1764,CA-2020-110254,OFF-SU-10002573,35.06,2,0.0,10.517999999999997,0.2999999999999999,16.361333333333338,4.0903333333333345,4.0903333333333345
CA-2020-110254_1765,CA-2020-110254,OFF-LA-10004484,4.13,1,0.0,1.8998,0.46,1.4868000000000001,0.37170000000000003,0.37170000000000003
CA-2020-110254_1766,CA-2020-110254,FUR-FU-10001591,109.8,9,0.0,46.11600000000001,0.4200000000000001,42.45599999999999,10.613999999999997,10.613999999999997
CA-2020-110254_1767,CA-2020-110254,OFF-LA-10002034,9.82,2,0.0,4.8118,0.49,3.3388000000000004,0.8347000000000001,0.8347000000000001
US-2018-158057_1768,US-2018-158057,OFF-BI-10004410,7.644000000000001,4,0.7,-5.8603999999999985,-0.7666666666666664,12.570133333333333,3.142533333333333,3.142533333333333
US-2018-158057_1769,US-2018-158057,OFF-BI-10002735,51.46500000000002,5,0.7,-39.45649999999999,-0.7666666666666663,84.63133333333334,21.157833333333336,21.157833333333336
CA-2021-146024_1770,CA-2021-146024,OFF-SU-10001935,6.976000000000001,4,0.2,-1.3952000000000013,-0.20000000000000018,6.510933333333335,1.6277333333333337,1.6277333333333337
CA-2021-146024_1771,CA-2021-146024,OFF-BI-10003291,12.221999999999998,7,0.8,-20.166300000000007,-1.6500000000000008,28.110600000000005,7.027650000000001,7.027650000000001
CA-2020-129686_1772,CA-2020-129686,OFF-ST-10004337,97.98400000000001,2,0.2,-24.496000000000002,-0.25,94.71786666666668,23.67946666666667,23.67946666666667
